FECHA (YYMMDD);HORA (HHMM);Registros validados;
090422;1800;21,8583;
090422;1900;20,0416;
090422;2000;18,9;
090422;2100;17,65;
090422;2200;16,575;
090422;2300;16,2416;
090423;0000;15,625;
090423;0100;15,1;
090423;0200;15,2333;
090423;0300;15,05;
090423;0400;14,7083;
090423;0500;13,3833;
090423;0600;12,9583;
090423;0700;13,1833;
090423;0800;15,6833;
090423;0900;17,7;
090423;1000;19,6;
090423;1100;21,8;
090423;1200;22,975;
090423;1300;24,3333;
090423;1400;24,9833;
090423;1500;25,3333;
090423;1600;25,125;
090423;1700;23,95;
090423;1800;21,375;
090423;1900;19,875;
090423;2000;17,95;
090423;2100;16,5417;
090423;2200;15,1167;
090423;2300;14,2583;
090424;0000;12,8916;
090424;0100;12,325;
090424;0200;11,8083;
090424;0300;10,8333;
090424;0400;10,7083;
090424;0500;10,425;
090424;0600;9,66666;
090424;0700;10,0667;
090424;0800;14,825;
090424;0900;17,6166;
090424;1000;19,1833;
090424;1100;21,325;
090424;1200;23,5083;
090424;1300;25,2833;
090424;1400;25,8416;
090424;1500;26,0667;
090424;1600;25,4417;
090424;1700;23,975;
090424;1800;21,15;
090424;1900;19,1583;
090424;2000;18,3833;
090424;2100;17,6083;
090424;2200;16,0583;
090424;2300;14,725;
090425;0000;13,0333;
090425;0100;12,625;
090425;0200;12,0833;
090425;0300;11,6;
090425;0400;11,4167;
090425;0500;10,8667;
090425;0600;10,1917;
090425;0700;10,75;
090425;0800;14,3833;
090425;0900;17,9;
090425;1000;20,0583;
090425;1100;22,4083;
090425;1200;24,3083;
090425;1300;26,0166;
090425;1400;26,7083;
090425;1500;26,7166;
090425;1600;26,4;
090425;1700;24,8083;
090425;1800;21,05;
090425;1900;18,9916;
090425;2000;18,6166;
090425;2100;16,0916;
090425;2200;14,75;
090425;2300;13,8417;
090426;0000;13,3583;
090426;0100;12,8083;
090426;0200;12,175;
090426;0300;11,725;
090426;0400;11,0833;
090426;0500;10,4083;
090426;0600;10,225;
090426;0700;10,1667;
090426;0800;14,3916;
090426;0900;18,3666;
090426;1000;21,8583;
090426;1100;24,9083;
090426;1200;26,2166;
090426;1300;27,1666;
090426;1400;27,45;
090426;1500;27,375;
090426;1600;26,9083;
090426;1700;25,1166;
090426;1800;21,15;
090426;1900;18,4666;
090426;2000;17,0916;
090426;2100;14,9833;
090426;2200;14,675;
090426;2300;13,1833;
090427;0000;12,125;
090427;0100;11,4417;
090427;0200;10,9667;
090427;0300;10,225;
090427;0400;9,75832;
090427;0500;8,84166;
090427;0600;8,65833;
090427;0700;8,73331;
090427;0800;13,0667;
090427;0900;15,8;
090427;1000;18,3167;
090427;1100;20,8333;
090427;1200;22,275;
090427;1300;22,6833;
090427;1400;22,4;
090427;1500;22,1833;
090427;1600;21,425;
090427;1700;19,5166;
090427;1800;16,8583;
090427;1900;15,225;
090427;2000;13,8083;
090427;2100;12,6083;
090427;2200;12,075;
090427;2300;11,5166;
090428;0000;10,6583;
090428;0100;10,3833;
090428;0200;10,425;
090428;0300;9,41666;
090428;0400;9,09166;
090428;0500;8,69165;
090428;0600;8,22498;
090428;0700;8,59166;
090428;0800;12,5417;
090428;0900;15,85;
090428;1000;17,8167;
090428;1100;19,625;
090428;1200;20,7916;
090428;1300;21,75;
090428;1400;21,85;
090428;1500;21,025;
090428;1600;20,3416;
090428;1700;18,0416;
090428;1800;15,6;
090428;1900;14,375;
090428;2000;13,2167;
090428;2100;12,1416;
090428;2200;11,1;
090428;2300;10,35;
090429;0000;9,76665;
090429;0100;8,3333;
090429;0200;7,89165;
090429;0300;8,27498;
090429;0400;8,3333;
090429;0500;8,27498;
090429;0600;8,53333;
090429;0700;8,84163;
090429;0800;9,14165;
090429;0900;9,5833;
090429;1000;10,7417;
090429;1100;14,0417;
090429;1200;15,9417;
090429;1300;17,6166;
090429;1400;19,4916;
090429;1500;20,7;
090429;1600;20,4166;
090429;1700;18,5417;
090429;1800;15,5333;
090429;1900;14,3916;
090429;2000;12,5917;
090429;2100;11,575;
090429;2200;10,6333;
090429;2300;10,0417;
090430;0000;9,19997;
090430;0100;8,07497;
090430;0200;8,60831;
090430;0300;8,77498;
090430;0400;8,60831;
090430;0500;8,54166;
090430;0600;7,87498;
090430;0700;7,97498;
090430;0800;8,29166;
090430;0900;8,71666;
090430;1000;9,65833;
090430;1100;11,2333;
090430;1200;12,6333;
090430;1300;14,1;
090430;1400;15,025;
090430;1500;15,3333;
090430;1600;14,65;
090430;1700;13,1583;
090430;1800;11,1167;
090430;1900;9,93332;
090430;2000;8,94997;
090430;2100;8,66666;
090430;2200;8,24997;
090430;2300;8,23331;
090501;0000;7,75832;
090501;0100;7,00832;
090501;0200;7,74165;
090501;0300;7,40833;
090501;0400;7,58333;
090501;0500;7,86665;
090501;0600;7,85831;
090501;0700;7,73333;
090501;0800;8,19165;
090501;0900;9,84998;
090501;1000;12,9917;
090501;1100;17,4583;
090501;1200;21,6583;
090501;1300;24,9916;
090501;1400;26,5833;
090501;1500;25,4916;
090501;1600;23,4833;
090501;1700;20,8083;
090501;1800;18,075;
090501;1900;16,175;
090501;2000;14,1917;
090501;2100;13,275;
090501;2200;11,2167;
090501;2300;10,8083;
090502;0000;9,54999;
090502;0100;8,52498;
090502;0200;7,34998;
090502;0300;6,40833;
090502;0400;5,95833;
090502;0500;5,88332;
090502;0600;6,60833;
090502;0700;6,80833;
090502;0800;7,14165;
090502;0900;7,03333;
090502;1000;8,04999;
090502;1100;8,97498;
090502;1200;11,0166;
090502;1300;12,475;
090502;1400;13,475;
090502;1500;14,2083;
090502;1600;12,8083;
090502;1700;10,5417;
090502;1800;9,17499;
090502;1900;8,79166;
090502;2000;8,93332;
090502;2100;8,96666;
090502;2200;8,7083;
090502;2300;8,69997;
090503;0000;8,64998;
090503;0100;8,59998;
090503;0200;8,08333;
090503;0300;7,98333;
090503;0400;8,03333;
090503;0500;8,09166;
090503;0600;8,31665;
090503;0700;8,38332;
090503;0800;8,67499;
090503;0900;9,64165;
090503;1000;11,65;
090503;1100;14,4083;
090503;1200;14,6833;
090503;1300;15,7417;
090503;1400;17,1083;
090503;1500;17,325;
090503;1600;17,1917;
090503;1700;16,1166;
090503;1800;14,9667;
090503;1900;14,4167;
090503;2000;13,9583;
090503;2100;14,425;
090503;2200;15,5083;
090503;2300;14,1333;
090504;0000;13,65;
090504;0100;13;
090504;0200;12,2417;
090504;0300;11,7333;
090504;0400;11,3916;
090504;0500;10,7;
090504;0600;10,375;
090504;0700;9,75832;
090504;0800;10,9;
090504;0900;12,3;
090504;1000;14,5083;
090504;1100;16,4666;
090504;1200;18,1333;
090504;1300;19,0833;
090504;1400;20,3666;
090504;1500;20,7333;
090504;1600;20,0583;
090504;1700;18,0667;
090504;1800;15,7833;
090504;1900;13,2;
090504;2000;11,85;
090504;2100;10,9333;
090504;2200;10,35;
090504;2300;9,67499;
090505;0000;9,16666;
090505;0100;8,80832;
090505;0200;8,85831;
090505;0300;8,50832;
090505;0400;7,69166;
090505;0500;7,34166;
090505;0600;6,86665;
090505;0700;7,06666;
090505;0800;11,1333;
090505;0900;14,725;
090505;1000;17,9583;
090505;1100;21,2333;
090505;1200;23,0916;
090505;1300;24,8916;
090505;1400;26,1166;
090505;1500;26,5166;
090505;1600;24,725;
090505;1700;21,8083;
090505;1800;19,45;
090505;1900;17,6583;
090505;2000;16,325;
090505;2100;15,0417;
090505;2200;13,5667;
090505;2300;12,8833;
090506;0000;11,55;
090506;0100;10,2583;
090506;0200;9,94997;
090506;0300;10,0083;
090506;0400;9,55832;
090506;0500;9,79166;
090506;0600;9,99164;
090506;0700;9,75832;
090506;0800;11,1083;
090506;0900;13,3583;
090506;1000;15,85;
090506;1100;16,8916;
090506;1200;17,1166;
090506;1300;16,2333;
090506;1400;16,4333;
090506;1500;16,8416;
090506;1600;17,6;
090506;1700;16,75;
090506;1800;14,5917;
090506;1900;12,9333;
090506;2000;12,1083;
090506;2100;11,65;
090506;2200;11,3167;
090506;2300;10,425;
090507;0000;9,5833;
090507;0100;9,30832;
090507;0200;8,80832;
090507;0300;8,81665;
090507;0400;9,40833;
090507;0500;9,62497;
090507;0600;10,2167;
090507;0700;10,55;
090507;0800;10,825;
090507;0900;11,3;
090507;1000;11,4917;
090507;1100;12,4;
090507;1200;12,7167;
090507;1300;13,5583;
090507;1400;14,7833;
090507;1500;15,4917;
090507;1600;15,3167;
090507;1700;14,3667;
090507;1800;13,4083;
090507;1900;12,0083;
090507;2000;11,75;
090507;2100;10,8916;
090507;2200;10,5083;
090507;2300;9,74997;
090508;0000;9,04999;
090508;0100;8,61664;
090508;0200;8,01665;
090508;0300;7,55833;
090508;0400;7,37498;
090508;0500;6,99998;
090508;0600;7,16666;
090508;0700;7,27499;
090508;0800;10,7833;
090508;0900;14,5916;
090508;1000;16,5916;
090508;1100;19,25;
090508;1200;21,4333;
090508;1300;23,3833;
090508;1400;23,75;
090508;1500;23,1583;
090508;1600;21,9583;
090508;1700;19,2333;
090508;1800;16,4083;
090508;1900;14,925;
090508;2000;13,85;
090508;2100;12,7083;
090508;2200;12,0333;
090508;2300;10,9417;
090509;0000;10,4667;
090509;0100;9,89998;
090509;0200;9,89165;
090509;0300;9,04999;
090509;0400;7,92499;
090509;0500;7,63332;
090509;0600;8,28331;
090509;0700;8,38332;
090509;0800;8,84998;
090509;0900;11,2083;
090509;1000;14,6416;
090509;1100;18,0583;
090509;1200;19,9083;
090509;1300;21,5166;
090509;1400;22,325;
090509;1500;21,4333;
090509;1600;19,8416;
090509;1700;18,125;
090509;1800;16,325;
090509;1900;14,7917;
090509;2000;14,0083;
090509;2100;12,95;
090509;2200;12,4833;
090509;2300;11,825;
090510;0000;11,1583;
090510;0100;10,5417;
090510;0200;10,2083;
090510;0300;9,96666;
090510;0400;9,19997;
090510;0500;8,81665;
090510;0600;8,42499;
090510;0700;8,08333;
090510;0800;10,3583;
090510;0900;14,1416;
090510;1000;16,9;
090510;1100;15,95;
090510;1200;16,7833;
090510;1300;18,2083;
090510;1400;18,8167;
090510;1500;19,0583;
090510;1600;18,9666;
090510;1700;17,6083;
090510;1800;16,4083;
090510;1900;16,4916;
090510;2000;15,7;
090510;2100;15,1417;
090510;2200;14,6083;
090510;2300;14,6667;
090511;0000;13,85;
090511;0100;13,3;
090511;0200;13,1416;
090511;0300;12,6167;
090511;0400;12,2833;
090511;0500;12,175;
090511;0600;12,95;
090511;0700;13,4417;
090511;0800;14,6;
090511;0900;15,275;
090511;1000;15,7083;
090511;1100;16,5667;
090511;1200;17,125;
090511;1300;18,175;
090511;1400;19,3583;
090511;1500;20,6416;
090511;1600;20,1666;
090511;1700;18,875;
090511;1800;17,9417;
090511;1900;16,8916;
090511;2000;16,0583;
090511;2100;15,45;
090511;2200;13,9;
090511;2300;14,225;
090512;0000;14,3333;
090512;0100;14,0917;
090512;0200;13,525;
090512;0300;12,175;
090512;0400;12,9417;
090512;0500;12,3333;
090512;0600;12,9417;
090512;0700;12,5917;
090512;0800;15,35;
090512;0900;16,2;
090512;1000;18,8833;
090512;1100;20,1333;
090512;1200;21,3083;
090512;1300;21,275;
090512;1400;20,9;
090512;1500;19,8083;
090512;1600;19,0833;
090512;1700;18,3083;
090512;1800;16,8583;
090512;1900;16,0667;
090512;2000;15,6833;
090512;2100;15,875;
090512;2200;15,2833;
090512;2300;15,35;
090513;0000;15,1;
090513;0100;15,125;
090513;0200;15,1;
090513;0300;14,9333;
090513;0400;15,0167;
090513;0500;15,05;
090513;0600;14,925;
090513;0700;14,7833;
090513;0800;15;
090513;0900;15,7;
090513;1000;16,7083;
090513;1100;18,2083;
090513;1200;18,65;
090513;1300;18,625;
090513;1400;18,875;
090513;1500;19,5416;
090513;1600;19,6917;
090513;1700;18,3833;
090513;1800;17,1416;
090513;1900;16,025;
090513;2000;15,7417;
090513;2100;15,275;
090513;2200;15,0833;
090513;2300;14,2833;
090514;0000;13,8083;
090514;0100;13,325;
090514;0200;12,7833;
090514;0300;12,6083;
090514;0400;12,4083;
090514;0500;13,075;
090514;0600;13,6583;
090514;0700;14,05;
090514;0800;14,5083;
090514;0900;14,8333;
090514;1000;15,5417;
090514;1100;15,8583;
090514;1200;16,5333;
090514;1300;18,0583;
090514;1400;19,4916;
090514;1500;20,4666;
090514;1600;21,1;
090514;1700;19,5;
090514;1800;17,4916;
090514;1900;15,8167;
090514;2000;15,5833;
090514;2100;14,2417;
090514;2200;13,2167;
090514;2300;12,4667;
090515;0000;12,675;
090515;0100;12,5583;
090515;0200;11,6167;
090515;0300;11,6583;
090515;0400;11,4083;
090515;0500;10,6167;
090515;0600;10,1833;
090515;0700;10,2417;
090515;0800;11,375;
090515;0900;12,0833;
090515;1000;15,0917;
090515;1100;17,0667;
090515;1200;18,7083;
090515;1300;21,1083;
090515;1400;21,95;
090515;1500;23,1583;
090515;1600;22,7333;
090515;1700;20,75;
090515;1800;17,6917;
090515;1900;16,3583;
090515;2000;15,9666;
090515;2100;14,025;
090515;2200;13,425;
090515;2300;12,9417;
090516;0000;13,6333;
090516;0100;12,4083;
090516;0200;12,1583;
090516;0300;11,5167;
090516;0400;11,5583;
090516;0500;12;
090516;0600;12,2833;
090516;0700;12,1167;
090516;0800;12,9;
090516;0900;16,525;
090516;1000;17,6667;
090516;1100;19,2666;
090516;1200;19,8416;
090516;1300;19,4417;
090516;1400;19,0417;
090516;1500;17,625;
090516;1600;16,2;
090516;1700;15,7917;
090516;1800;15,15;
090516;1900;14,475;
090516;2000;14,4167;
090516;2100;14,675;
090516;2200;14,075;
090516;2300;13,875;
090517;0000;14,1583;
090517;0100;13,7666;
090517;0200;13,6917;
090517;0300;13,7;
090517;0400;13,05;
090517;0500;12,8667;
090517;0600;12,6917;
090517;0700;12,8417;
090517;0800;13,1917;
090517;0900;14,7;
090517;1000;16,0333;
090517;1100;16,4333;
090517;1200;17,4083;
090517;1300;18,2666;
090517;1400;18,1917;
090517;1500;17,5667;
090517;1600;17,4666;
090517;1700;17,325;
090517;1800;16,025;
090517;1900;15,2083;
090517;2000;14,5083;
090517;2100;14,1167;
090517;2200;13,8;
090517;2300;13,275;
090518;0000;12,9083;
090518;0100;12,575;
090518;0200;12,4083;
090518;0300;12,4;
090518;0400;12,1083;
090518;0500;11,8583;
090518;0600;12,2333;
090518;0700;11,9167;
090518;0800;12,725;
090518;0900;14,4;
090518;1000;16,6083;
090518;1100;18,2833;
090518;1200;19,825;
090518;1300;21,3666;
090518;1400;22,2083;
090518;1500;23,5916;
090518;1600;22,1;
090518;1700;19,9666;
090518;1800;18,4333;
090518;1900;16,7583;
090518;2000;15,3;
090518;2100;14,4417;
090518;2200;13,15;
090518;2300;13,25;
090519;0000;13,0083;
090519;0100;11,5583;
090519;0200;11,45;
090519;0300;10,7583;
090519;0400;9,80832;
090519;0500;9,47498;
090519;0600;8,84998;
090519;0700;9,05832;
090519;0800;10,9167;
090519;0900;14,5833;
090519;1000;18,9666;
090519;1100;20,5583;
090519;1200;21,4833;
090519;1300;23,1666;
090519;1400;24,6;
090519;1500;25,7333;
090519;1600;26,0166;
090519;1700;22,3167;
090519;1800;18,3666;
090519;1900;15,7417;
090519;2000;15,8916;
090519;2100;14,2;
090519;2200;13,6667;
090519;2300;12,3167;
090520;0000;11,2583;
090520;0100;11,1167;
090520;0200;10,1667;
090520;0300;9,67499;
090520;0400;9,32497;
090520;0500;9,18332;
090520;0600;8,99997;
090520;0700;8,59166;
090520;0800;11,1583;
090520;0900;14,6333;
090520;1000;17,975;
090520;1100;19,575;
090520;1200;21,0583;
090520;1300;23,0083;
090520;1400;22,2;
090520;1500;22,1666;
090520;1600;22,5417;
090520;1700;20,3167;
090520;1800;17,4916;
090520;1900;16,0583;
090520;2000;15,6667;
090520;2100;13,6667;
090520;2200;13,5;
090520;2300;12,4833;
090521;0000;11,425;
090521;0100;11,4417;
090521;0200;10,3417;
090521;0300;9,7083;
090521;0400;9,65833;
090521;0500;10,325;
090521;0600;9,67499;
090521;0700;8,32497;
090521;0800;11,1583;
090521;0900;16,2083;
090521;1000;18,125;
090521;1100;20,9083;
090521;1200;23,8916;
090521;1300;25,4083;
090521;1400;26,1083;
090521;1500;26,9333;
090521;1600;26,2583;
090521;1700;23,45;
090521;1800;19,7;
090521;1900;18,2083;
090521;2000;15,8833;
090521;2100;14,8167;
090521;2200;14,2583;
090521;2300;13,5917;
090522;0000;12,0333;
090522;0100;12,3917;
090522;0200;11,7083;
090522;0300;10,4;
090522;0400;10,3667;
090522;0500;10,3583;
090522;0600;9,59998;
090522;0700;9,28333;
090522;0800;11,9583;
090522;0900;16,4666;
090522;1000;18,8167;
090522;1100;22,1333;
090522;1200;25,025;
090522;1300;26,1917;
090522;1400;26,7333;
090522;1500;26,625;
090522;1600;25,6333;
090522;1700;22,8833;
090522;1800;20,675;
090522;1900;18,75;
090522;2000;16,7583;
090522;2100;16,1166;
090522;2200;15,05;
090522;2300;13,825;
090523;0000;12,8583;
090523;0100;12,2666;
090523;0200;11,6;
090523;0300;11,325;
090523;0400;10,8333;
090523;0500;9,65833;
090523;0600;9,59998;
090523;0700;9,62497;
090523;0800;11,5083;
090523;0900;16,1917;
090523;1000;17,975;
090523;1100;20,9083;
090523;1200;22,3083;
090523;1300;23,725;
090523;1400;23,7833;
090523;1500;23,7833;
090523;1600;23,2333;
090523;1700;21,05;
090523;1800;18,6333;
090523;1900;16,9583;
090523;2000;15,975;
090523;2100;15,9083;
090523;2200;14,7167;
090523;2300;13,775;
090524;0000;13,1;
090524;0100;13,2417;
090524;0200;13,6;
090524;0300;13,55;
090524;0400;13,5833;
090524;0500;12,7083;
090524;0600;12,8917;
090524;0700;12,825;
090524;0800;12,9;
090524;0900;14,125;
090524;1000;15,125;
090524;1100;16,35;
090524;1200;17,175;
090524;1300;16,9583;
090524;1400;17,4333;
090524;1500;17,625;
090524;1600;17,45;
090524;1700;16,7583;
090524;1800;15,7917;
090524;1900;15,4333;
090524;2000;14,55;
090524;2100;14,5083;
090524;2200;14,3083;
090524;2300;14,9667;
090525;0000;15,05;
090525;0100;15,0167;
090525;0200;14,8083;
090525;0300;14,6833;
090525;0400;13,8333;
090525;0500;12,8416;
090525;0600;13,025;
090525;0700;13,5;
090525;0800;13,9;
090525;0900;13,6;
090525;1000;13,3333;
090525;1100;13,6917;
090525;1200;13,825;
090525;1300;13,675;
090525;1400;13,6;
090525;1500;14,0333;
090525;1600;14,3;
090525;1700;14,3583;
090525;1800;14,0583;
090525;1900;13,875;
090525;2000;13,7166;
090525;2100;13,1333;
090525;2200;12,7916;
090525;2300;12,6083;
090526;0000;12,0667;
090526;0100;11,875;
090526;0200;11,825;
090526;0300;11,7333;
090526;0400;11,4667;
090526;0500;11,0833;
090526;0600;10,7583;
090526;0700;10,4917;
090526;0800;10,4583;
090526;0900;11,0417;
090526;1000;11,8083;
090526;1100;14,025;
090526;1200;14,9833;
090526;1300;16,3833;
090526;1400;17,2;
090526;1500;16,7083;
090526;1600;15,7917;
090526;1700;13,9167;
090526;1800;12,4417;
090526;1900;11,2;
090526;2000;10,9083;
090526;2100;9,96666;
090526;2200;9,17499;
090526;2300;8,24164;
090527;0000;7,03333;
090527;0100;6,3;
090527;0200;6,05833;
090527;0300;5,74998;
090527;0400;5,85833;
090527;0500;5,60833;
090527;0600;5,74165;
090527;0700;5,74165;
090527;0800;7,09998;
090527;0900;9,26665;
090527;1000;10,0833;
090527;1100;13,025;
090527;1200;15,2833;
090527;1300;15,05;
090527;1400;15,3916;
090527;1500;15,4333;
090527;1600;14,8;
090527;1700;13,8667;
090527;1800;13,15;
090527;1900;12,65;
090527;2000;12,6667;
090527;2100;12,3417;
090527;2200;11,825;
090527;2300;11,0917;
090528;0000;10,825;
090528;0100;10,6333;
090528;0200;10,4833;
090528;0300;10,0583;
090528;0400;8,89165;
090528;0500;7,99165;
090528;0600;7,79166;
090528;0700;7,31666;
090528;0800;8,41666;
090528;0900;10,7833;
090528;1000;12,7;
090528;1100;14,1333;
090528;1200;14,8;
090528;1300;15,675;
090528;1400;14,8167;
090528;1500;14,4083;
090528;1600;14,2666;
090528;1700;12,7167;
090528;1800;11,6416;
090528;1900;10,825;
090528;2000;10,3167;
090528;2100;10,0333;
090528;2200;9,31665;
090528;2300;9,24997;
090529;0000;9,29166;
090529;0100;9,89998;
090529;0200;8,64998;
090529;0300;8,24164;
090529;0400;8,84166;
090529;0500;9,99164;
090529;0600;9,86664;
090529;0700;9,94165;
090529;0800;10,4333;
090529;0900;11,225;
090529;1000;12,1583;
090529;1100;13,325;
090529;1200;13,9917;
090529;1300;14,3;
090529;1400;14,2417;
090529;1500;14,05;
090529;1600;14,1;
090529;1700;14,05;
090529;1800;13,8;
090529;1900;12,9167;
090529;2000;12,7;
090529;2100;12,7917;
090529;2200;12,5166;
090529;2300;12,1;
090530;0000;11,9417;
090530;0100;11,2417;
090530;0200;11,6167;
090530;0300;11,7833;
090530;0400;11,325;
090530;0500;11,1667;
090530;0600;11,0917;
090530;0700;10,9167;
090530;0800;11,0083;
090530;0900;11,15;
090530;1000;11,6667;
090530;1100;12,3417;
090530;1200;12,7666;
090530;1300;14,0917;
090530;1400;15,25;
090530;1500;14,3583;
090530;1600;14,4417;
090530;1700;14,4917;
090530;1800;14,4333;
090530;1900;13,9833;
090530;2000;11,95;
090530;2100;10,95;
090530;2200;10,2833;
090530;2300;10,075;
090531;0000;8,71666;
090531;0100;7,87498;
090531;0200;7,25832;
090531;0300;7,55;
090531;0400;6,64999;
090531;0500;6,14999;
090531;0600;5,79166;
090531;0700;4,99165;
090531;0800;6,84998;
090531;0900;11,4583;
090531;1000;14,3333;
090531;1100;15,975;
090531;1200;17,4916;
090531;1300;19,4167;
090531;1400;20,8833;
090531;1500;21,5166;
090531;1600;21,3916;
090531;1700;18,5916;
090531;1800;15,2417;
090531;1900;14,7417;
090531;2000;12,8583;
090531;2100;11,4833;
090531;2200;10,8916;
090531;2300;9,69997;
090601;0000;9,29999;
090601;0100;8,64165;
090601;0200;7,94999;
090601;0300;7,48333;
090601;0400;6,77499;
090601;0500;6,50832;
090601;0600;6,47498;
090601;0700;6,53333;
090601;0800;9,44165;
090601;0900;13,8667;
090601;1000;16,3333;
090601;1100;19,3083;
090601;1200;21,5417;
090601;1300;22,7333;
090601;1400;24,125;
090601;1500;26,025;
090601;1600;24,9666;
090601;1700;20,9666;
090601;1800;18,5;
090601;1900;16,69;
090601;2000;15,475;
090601;2100;13,7917;
090601;2200;12,8583;
090601;2300;11,725;
090602;0000;10,95;
090602;0100;10,2417;
090602;0200;9,64165;
090602;0300;9,02498;
090602;0400;8,64998;
090602;0500;8,2083;
090602;0600;7,73333;
090602;0700;8,17499;
090602;0800;9,84998;
090602;0900;15,4583;
090602;1000;18,95;
090602;1100;20,3583;
090602;1200;22,3916;
090602;1300;24,6166;
090602;1400;26,4;
090602;1500;27,15;
090602;1600;26,0333;
090602;1700;21,725;
090602;1800;18,8167;
090602;1900;17,575;
090602;2000;15,5333;
090602;2100;14,7;
090602;2200;12,9583;
090602;2300;12,05;
090603;0000;11,2833;
090603;0100;10,725;
090603;0200;10,0917;
090603;0300;9,38332;
090603;0400;8,78333;
090603;0500;8,31665;
090603;0600;8,46666;
090603;0700;8,44997;
090603;0800;9,96666;
090603;0900;13,9833;
090603;1000;18,7416;
090603;1100;20,4833;
090603;1200;21,45;
090603;1300;22,2416;
